TIMESTAMP,U10,V10,U100,V100,TARGETVAR
20130124 7:00,0.824802271,-3.923864554,1.211674664,-5.742232263,0.03918805
20130124 8:00,0.420504634,-3.480490049,0.716674955,-6.103168223,0.04219528
20130124 9:00,0.299685457,-2.111465284,1.01448436,-5.59604673,0.00373849
20130124 10:00,-0.206156702,-2.383275302,0.514858485,-6.16655841,0
20130124 11:00,-0.758540101,-2.59124737,-0.773528607,-7.299172866,0
20130124 12:00,-0.826236449,-3.033624407,-1.284141625,-8.249378826,0.04792195
20130124 13:00,-0.698835683,-3.704421605,-1.119334479,-9.085741186,0.23005356
20130124 14:00,0.169464009,-4.088446766,0.679087361,-9.358060253,0.05392761
20130124 15:00,0.236690244,-4.086451831,0.960705186,-9.189235368,0
20130124 16:00,0.026079382,-4.504390903,0.427539611,-9.91498832,0.06285535
20130124 17:00,1.363552377,-4.533816207,2.397129574,-9.629085642,0.28728502
20130124 18:00,5.476105546,-0.644189926,10.20147078,-0.957566853,0.6837703
20130124 19:00,5.705520949,2.324773435,9.520846178,4.003685505,0.63659429
20130124 20:00,5.149846755,2.002092552,8.381652923,3.30315926,0.99595902
20130124 21:00,5.129631873,2.428011368,7.981489607,3.856853134,0.99736866
20130124 22:00,4.943937029,3.235960409,7.21065478,4.742375231,0.96099989
20130124 23:00,4.117477441,4.315220734,5.869645055,6.171241783,0.93346488
20130125 0:00,2.898943169,5.226407709,4.030744268,7.42740242,0.87604546
20130125 1:00,2.343670252,5.37901012,3.24166681,7.519049289,0.86138518
20130125 2:00,1.628112095,5.503600802,2.191657804,7.546454922,0.7302885
20130125 3:00,0.938732895,5.233654323,1.213396293,7.053856242,0.58678693
20130125 4:00,0.764691311,5.00250582,0.958848655,6.687745098,0.38220091
20130125 5:00,0.742875513,5.015620629,0.931397439,6.710231771,0.33634056
20130125 6:00,0.597436864,5.016713529,0.73549558,6.72498865,0.26792594
20130125 7:00,0.21008526,4.898133801,0.257594868,6.621690496,0.21435955
20130125 8:00,-0.084670404,4.623269268,-0.162907848,6.340607083,0.19988722
20130125 9:00,-0.137028318,4.351683438,-0.255243756,6.424932107,0.20242458
20130125 10:00,0.000653604,3.459876446,-0.10987709,6.610447159,0.14472324
20130125 11:00,-0.106486201,3.447308088,-0.245261496,6.742556363,0.05535194
20130125 12:00,-0.513229625,3.036923865,-1.090634166,6.275957899,0
20130125 13:00,-0.877311045,2.538014684,-2.005882659,5.623844382,0
20130125 14:00,-0.798289379,2.257685648,-2.056417852,5.270381991,0
20130125 15:00,-0.743507487,2.106318898,-2.047683374,5.09400215,0.01447232
20130125 16:00,-0.820105176,2.06424222,-2.21301456,5.04621797,0.00779708
20130125 17:00,-0.935486505,2.076264128,-2.514977935,5.069407351,0.03016634
20130125 18:00,-0.934032119,2.125444661,-2.559898106,5.226111354,0.03336153
20130125 19:00,-1.09546902,2.091564738,-2.873091524,5.103137361,0.00977058
20130125 20:00,-1.271934582,2.075717678,-3.2249662,4.930973771,0
20130125 21:00,-1.937558802,3.136377831,-3.11204188,4.737026216,0
20130125 22:00,-2.109661204,4.697586518,-3.097692381,6.492392126,0
20130125 23:00,-1.617108977,4.448951603,-2.304726577,6.048280335,0.02461881
20130126 0:00,-1.068320472,4.262612029,-1.481813992,5.723628993,0.10497134
20130126 1:00,-0.309438206,4.285700193,-0.517248779,5.698425821,0.20862701
20130126 2:00,0.184466921,4.384984056,0.146521904,5.806721232,0.23024152
20130126 3:00,0.383738897,4.604235919,0.441895756,6.108715754,0.31510196
20130126 4:00,0.304161639,4.460136424,0.364770361,5.903570787,0.21341979
20130126 5:00,0.261413526,4.233989847,0.286004001,5.594532662,0.25270181
20130126 6:00,0.469892787,4.256052928,0.562506745,5.652642395,0.33549478
20130126 7:00,0.799382093,4.609062218,1.023618147,6.22581567,0.31594774
20130126 8:00,1.027591253,5.133749855,1.379707734,7.155571398,0.27581994
20130126 9:00,0.765183602,5.126165671,1.096641127,7.655667283,0.24086082
20130126 10:00,0.107520317,4.229163549,0.135035143,7.436435108,0.17545343
20130126 11:00,-0.390988453,3.561065888,-0.821647943,6.746161916,0.09106287
20130126 12:00,-0.364024258,2.912962894,-0.880722713,6.040921065,0.07339536
20130126 13:00,-0.205527407,2.489627535,-0.630475422,5.651761944,0.05328447
20130126 14:00,-0.010201411,2.358627993,-0.26454004,5.583967256,0.00920966
20130126 15:00,0.24431428,2.408269925,0.31390042,5.835776099,0.00404098
20130126 16:00,0.508037258,2.348285924,0.920237299,5.844580604,0
20130126 17:00,0.56262331,2.385517373,1.09746161,5.922940698,0.00177674
20130126 18:00,0.679687375,2.216596912,1.364939042,5.78559042,0
20130126 19:00,0.896058596,1.93322422,1.919585497,5.371778685,0.00901584
20130126 20:00,1.007861355,1.854624495,2.191165344,5.172796872,0.00186778
20130126 21:00,1.399171009,2.831605285,2.019684413,4.965891005,0.00498074
20130126 22:00,0.849364503,4.480131091,1.135203824,6.286566755,0
20130126 23:00,-0.283789338,5.141334039,-0.381869097,7.098342116,0.02161157
20130127 0:00,-0.450835812,4.656635736,-0.631295905,6.334991532,0.04219528
20130127 1:00,0.016541698,3.075005612,0.008323368,4.078886613,0.07508693
20130127 2:00,0.103131511,2.840453295,0.157057752,3.719386435,0.10694484
20130127 3:00,0.444542774,2.864306073,0.509362936,3.706297837,0.16784137
20130127 4:00,0.784098541,3.078318498,0.935284129,3.969814957,0.14622686
20130127 5:00,1.070463423,3.107471894,1.328153236,4.019551632,0.11812799
20130127 6:00,1.096440367,3.023324593,1.425055942,3.901754244,0.10807255
20130127 7:00,0.734618648,2.902072972,0.984862257,3.73945562,0.10468941
20130127 8:00,0.604733929,2.943815333,0.806831706,3.865978741,0.0913448
20130127 9:00,0.049322127,3.165778685,0.063159782,5.017775425,0.03721455
20130127 10:00,-0.657003348,2.67083354,-1.495546523,5.662607054,0.04304107
20130127 11:00,-1.03614303,2.147397577,-2.532931297,4.830172178,0.04012781
20130127 12:00,-0.853067425,1.73726231,-2.393211118,4.145202179,0.10450146
20130127 13:00,-0.759055628,1.511323496,-2.220438853,3.70455269,0.07001222
20130127 14:00,-0.712049729,1.46825598,-2.113019575,3.359013685,0.08439057
20130127 15:00,-0.68421729,1.598783682,-1.87038722,3.091133698,0.07095198
20130127 16:00,-0.777610588,1.786955598,-1.74268598,2.753447852,0.11314726
20130127 17:00,-0.584639004,1.743888082,-1.373854754,2.404418554,0.04726999
20130127 18:00,0.305999073,1.825385074,-0.254590949,2.596384668,0.00845785
20130127 19:00,1.038301493,1.72798623,1.608344779,3.620785659,0.03495912
20130127 20:00,0.976451626,1.433801967,2.504507007,3.991629288,0.01776149
20130127 21:00,1.356209807,1.936698038,2.258869917,3.37384743,0
20130127 22:00,1.618453241,2.589336548,2.151450639,3.500370551,0
20130127 23:00,1.43785163,2.308403829,1.867503177,3.03790673,0.31341039
20130128 0:00,1.114995327,2.30111548,1.45059619,2.990787775,0.8715346
20130128 1:00,1.770533042,2.372909038,2.279946377,3.092751547,0.65087866
20130128 2:00,1.839068654,2.795617212,2.379619344,3.652958103,0.54261817
20130128 3:00,1.897323924,2.972715132,2.488547659,3.913144809,0.58453151
20130128 4:00,2.932782795,2.966251704,3.723068559,4.010608885,0.33605864
20130128 5:00,4.031637108,6.274234021,5.732190807,9.046535295,0.48444694
20130128 6:00,2.635795143,6.086148274,3.700998116,8.832114329,0.49064936
20130128 7:00,1.487252512,5.977562688,2.104806734,8.608370712,0.60793158
20130128 8:00,1.13200959,5.662793757,1.571556356,8.094777409,0.73132223
20130128 9:00,1.214823455,5.476647038,1.711810461,8.129525471,0.57898693
20130128 10:00,1.081179011,4.869731173,1.681196621,8.08121719,0.4846349
20130128 11:00,0.769341977,4.669364913,1.166456938,7.862558655,0.47833849
20130128 12:00,0.547172368,4.282205592,0.825432998,7.486262572,0.35419603
20130128 13:00,0.311295637,4.026253853,0.432436726,7.281164256,0.33154778
20130128 14:00,-0.014819651,3.95321712,-0.164177181,7.246416194,0.37289728
20130128 15:00,-0.043376156,3.92994878,-0.253882852,7.163359852,0.24264636
20130128 16:00,0.135958696,4.189132232,0.030185106,7.154037201,0.31528991
20130128 17:00,0.392396111,4.324864215,0.500783904,7.375238277,0.38417442
20130128 18:00,0.130247395,4.464474254,0.163319713,7.577794051,0.38370453
20130128 19:00,-0.347788499,3.875655987,-0.683900512,7.031147714,0.34799361
20130128 20:00,-0.684755258,3.037349409,-1.433583619,6.15312352,0.24931867
20130128 21:00,-1.222188682,4.264107994,-1.968969846,6.312456096,0.18193779
20130128 22:00,-0.681328477,5.499915378,-1.088999931,7.743059223,0.24039094
20130128 23:00,-0.324943295,4.788938327,-0.427598595,6.65230909,0.27610186
20130129 0:00,0.395251761,4.21175423,0.521430447,5.694618608,0.25928014
20130129 1:00,1.167183703,4.073878699,1.530946367,5.443180908,0.19509444
20130129 2:00,1.939517778,4.04847408,2.560121254,5.410495604,0.15891363
20130129 3:00,2.370033078,4.236589233,3.118285218,5.655635385,0.20364627
20130129 4:00,2.56246823,4.088395624,3.397687616,5.43384225,0.11230147
20130129 5:00,2.385593872,3.550664527,3.209924078,4.667294046,0.13842684
20130129 6:00,2.267850531,3.481104261,3.08688449,4.60270166,0.15581242
20130129 7:00,2.228948546,3.885158674,3.070222879,5.239286868,0.16286063
20130129 8:00,2.033919928,4.389621818,2.856185263,6.103112762,0.14632083
20130129 9:00,1.671872121,4.153116915,2.583191177,6.389498284,0.07893995
20130129 10:00,1.249655911,2.861715461,2.554994605,5.813614354,0.06399774
20130129 11:00,1.108052686,1.982231754,2.651760114,4.763015294,0.00402629
20130129 12:00,1.124132173,1.465066301,2.685724167,3.74121043,0.01088067
20130129 13:00,1.560353098,1.444500657,2.704949103,3.002678201,0.05873508
20130129 14:00,1.903209259,1.159606004,2.988196487,2.539636393,0.04680011
20130129 15:00,2.144401565,0.659376963,3.363082732,1.886708533,0.06512546
20130129 16:00,2.225317694,-0.211033666,3.730919834,0.894476087,0.07151583
20130129 17:00,2.01109743,-0.815905541,3.931499995,0.099133687,0.06484353
20130129 18:00,1.613778491,-1.235686622,3.763602224,-0.55690706,0.05676158
20130129 19:00,1.413044248,-1.343353816,3.955210749,-1.463535138,0.06437365
20130129 20:00,1.436904132,-1.195160207,4.45185492,-1.981830675,0.11079786
20130129 21:00,1.950410334,-1.950040307,3.973154023,-2.759273979,0.09407011
20130129 22:00,2.673987254,-1.78974926,3.825762849,-2.346038349,0.10732074
20130129 23:00,3.810443908,-1.206652772,5.211239877,-1.537466183,0.25523916
20130130 0:00,3.972276165,-1.475215885,5.356067725,-1.911012516,0.43238417
20130130 1:00,4.216581638,-2.002574258,5.736856677,-2.612345201,0.53942297
20130130 2:00,4.191885791,-2.198153093,5.676369756,-2.896230051,0.59035804
20130130 3:00,4.183653842,-2.330344882,5.605142166,-3.160789407,0.68611972
20130130 4:00,3.865028989,-2.321134798,5.206041547,-3.142796705,0.91156844
20130130 5:00,3.955580429,-2.113095261,5.319666511,-2.896230051,0.86166712
20130130 6:00,4.382673317,-2.470663215,5.965237201,-3.382032999,0.9141058
20130130 7:00,4.407369165,-2.428946954,6.226970327,-3.440009483,0.81308146
20130130 8:00,4.501310231,-0.955333569,6.91550369,-1.492799313,0.53030729
20130130 9:00,4.531816866,0.173714333,7.087354381,0.273151047,0.52137956
20130130 10:00,3.061203371,-0.087960397,6.048901354,-0.168669741,0.34489239
20130130 11:00,2.421048271,-0.252116594,5.741944362,-0.389246937,0.29517902
20130130 12:00,1.89662469,-0.645983112,4.882125605,-1.269556532,0.21210412
20130130 13:00,1.543135111,-1.068563421,4.43101754,-2.222503329,0.20928484
20130130 14:00,1.582357927,-1.279853575,4.673530522,-2.758952401,0.24678132
20130130 15:00,1.693731356,-1.368162025,4.782067801,-2.988859146,0.22385113
20130130 16:00,1.732954173,-1.382789805,4.63395964,-2.966201669,0.18240766
20130130 17:00,1.723753759,-1.231636079,4.683140594,-2.668322496,0.0208627
20130130 18:00,1.644339662,-1.167707263,4.528814151,-2.487062685,0.00778827
20130130 19:00,1.578484069,-1.147661787,4.308913101,-2.379772871,0.00054037
20130130 20:00,1.542166646,-1.290147198,3.993476634,-2.527712863,0
20130130 21:00,3.683926109,-2.372061143,4.984444603,-3.270744807,0
20130130 22:00,4.771511854,-0.566342977,7.009908511,-0.731774667,0.00187365
20130130 23:00,3.190493395,1.420868014,5.346800831,2.485586969,0
20130131 0:00,2.386667777,-0.003444335,3.667299499,0.219172941,0.00562095
20130131 1:00,1.482704984,1.530601538,2.198825964,2.381926891,0.07095198
20130131 2:00,1.717066398,0.971952069,2.555607442,1.530163287,0.28474767
20130131 3:00,2.792591231,0.280023338,4.21584245,0.532735763,0.74851987
20130131 4:00,4.523059186,1.017910435,6.845437607,1.567813707,0.31303448
20130131 5:00,3.541577469,3.525194616,5.68745483,6.020438806,0.21069448
20130131 6:00,1.602498,2.988503032,2.447505324,5.189043462,0.2326849
20130131 7:00,2.29961125,4.108865862,3.391063322,6.472243847,0.45070951
20130131 8:00,1.53121929,4.158398767,2.317604836,7.04070347,0.531435
20130131 9:00,1.050181292,3.497108948,1.564893787,5.639614064,0.47091438
20130131 10:00,1.090858671,2.99616276,1.776649378,5.298291403,0.54017478
20130131 11:00,1.015848091,2.542706884,1.882082308,5.075474982,0.51517713
20130131 12:00,0.929268716,2.3828739,1.777983972,5.202005082,0.46452401
20130131 13:00,0.985993134,1.933503212,1.970165516,4.70637742,0.57795319
20130131 14:00,1.240506644,1.898268465,2.338513476,4.243462418,0.57024714
20130131 15:00,1.54838589,2.167890878,2.883472716,4.535407479,0.29809228
20130131 16:00,1.854026014,2.639219452,3.228242847,5.057575602,0.64683769
20130131 17:00,1.818200066,2.814882539,3.063198049,5.234717742,0.58518935
20130131 18:00,1.981655956,3.444512151,2.933742425,5.823545625,0.63452682
20130131 19:00,1.812975448,3.352595419,2.816298148,6.185853766,0.67249317
20130131 20:00,1.53121929,3.382213033,2.361201575,6.122897326,0.74175358
20130131 21:00,1.313278102,3.554812229,1.943918499,6.014883826,0.78065969
20130131 22:00,1.229684222,5.475871921,1.761968843,7.896787613,0.78883562
20130131 23:00,1.058764592,5.904306021,1.493270573,8.517093716,0.69232214
20130201 0:00,1.128923742,6.17852427,1.517738131,8.644858256,0.64824733
20130201 1:00,1.03333594,5.993029872,1.417648484,8.464929152,0.64195094
20130201 2:00,1.270452632,6.042564509,1.697411944,8.463548114,0.53923502
20130201 3:00,1.431333225,6.044790784,1.885948188,8.398639307,0.57532186
20130201 4:00,1.504766527,6.083750611,2.025154161,8.571959631,0.5101964
20130201 5:00,1.394336294,6.180037039,1.92108756,8.754256704,0.49187105
20130201 6:00,1.721142515,6.041451371,2.323163065,8.796378376,0.46480593
20130201 7:00,1.703204609,6.111579058,2.432635723,8.892360547,0.32995019
20130201 8:00,1.408350283,5.618458971,2.021099618,8.232224176,0.31914293
20130201 9:00,0.724467625,4.798076343,1.175727424,7.843461858,0.28531153
20130201 10:00,0.564708151,3.963222922,0.987191179,7.56863521,0.31425618
20130201 11:00,0.672896146,3.391070044,1.206812253,6.737250074,0.28653321
20130201 12:00,0.52883234,2.730979273,0.929076064,5.832669901,0.32027064
20130201 13:00,0.390934689,2.144355603,0.679045919,5.269206221,0.23963912
20130201 14:00,0.284988933,1.787038339,0.440503645,4.8479895,0.21379569
20130201 15:00,0.319743625,1.65958405,0.423609716,4.535874814,0.25542712
20130201 16:00,0.580964378,1.460888936,0.835821577,3.925455827,0.177145
20130201 17:00,0.918981791,1.291135407,1.970417832,3.9316705,0.07452307
20130201 18:00,1.079862383,1.735833996,2.16773892,4.296264646,0
20130201 19:00,0.715498672,1.809857666,1.421703026,4.569710256,0.00965899
20130201 20:00,0.431294977,1.821545614,0.715536805,4.563495583,0.02847477
20130201 21:00,0.583767176,2.4365543,0.69526409,4.528279103,0.05676158
20130201 22:00,0.681865098,3.996617059,0.857445806,5.590988176,0.0264954
20130201 23:00,0.464367991,3.725567982,0.641879275,5.207059492,0.06136641
20130202 0:00,0.617961309,3.445613801,0.81622462,4.711957214,0.04839771
20130202 1:00,0.897566509,3.530445551,1.154583871,4.789053497,0.02809886
20130202 2:00,1.284280985,3.668949841,1.699579229,4.990554719,0.04811578
20130202 3:00,1.457098444,3.893660122,1.957854691,5.281999393,0.05055916
20130202 4:00,1.449071403,4.578135683,1.981748015,6.261616059,0.05760737
20130202 5:00,1.315916968,4.260322933,1.781499199,5.830724173,0.04670614
20130202 6:00,1.0897433,3.860901846,1.481694864,5.328714209,0.02866272
20130202 7:00,1.009945075,3.528146724,1.367917127,4.952206735,0.02866272
20130202 8:00,0.969809873,3.256885209,1.367917127,4.655184173,0.02039282
20130202 9:00,0.857903486,2.787349916,1.359952685,4.57081861,0.02856875
20130202 10:00,0.650144793,2.316090503,1.185872749,4.545020875,0.03853021
20130202 11:00,0.554764666,2.118966139,1.115330552,4.699110045,0.0834508
20130202 12:00,0.433886881,1.979312435,0.876966194,4.485058574,0.02001692
20130202 13:00,0.389974248,1.749429795,0.760912903,3.904260935,0.01428143
20130202 14:00,0.409333581,1.470697094,0.865588421,3.704154185,0.01343859
20130202 15:00,0.550042877,1.329893977,1.232521621,3.610027317,0.00036122
20130202 16:00,0.719082905,1.123574307,1.610832594,3.197960804,0
20130202 17:00,0.843265942,0.8965652,1.862850281,2.682703355,0
20130202 18:00,1.070383967,0.789095066,2.132503516,2.245536344,0
20130202 19:00,1.418379778,1.195412632,2.416947857,2.221830318,0
20130202 20:00,1.533591417,1.203458525,2.618334451,2.155592892,0
20130202 21:00,1.842396384,1.436789404,2.638245555,2.200216,0.03665069
20130202 22:00,2.0652648,1.91437059,2.761694399,2.571145585,0.02819284
20130202 23:00,2.363681832,2.281033401,3.168449807,3.055027412,0.04285311
20130203 0:00,2.384457701,2.213218022,3.191205354,3.006918123,0.03646274
20130203 1:00,2.491750487,1.693351731,3.314976239,2.344923576,0.07189174
20130203 2:00,2.689287056,1.831956874,3.632659976,2.452032322,0.19105347
20130203 3:00,2.7520877,2.255657025,3.736348419,3.084271451,0.16558594
20130203 4:00,2.94201207,2.627898979,3.926517434,3.615848193,0.17874259
20130203 5:00,2.784439546,3.706861167,3.721787914,5.232396867,0.23371863
20130203 6:00,1.595414031,4.449685134,2.192934926,6.302988459,0.27779343
20130203 7:00,0.695271476,3.944232848,0.967646398,5.519507813,0.31115496
20130203 8:00,0.374036669,3.792348171,0.531272486,5.29884396,0.29442721
20130203 9:00,0.279264789,3.602284831,0.424495452,5.380167268,0.18118598
20130203 10:00,0.138439104,2.804682784,0.244474668,5.75752725,0.13410393
20130203 11:00,-0.053768926,2.52830247,-0.26602545,5.770915843,0.06944836
20130203 12:00,-0.367010923,2.271011487,-1.03199624,5.303306825,0.03618081
20130203 13:00,-0.653990833,1.991726274,-1.741489921,4.830739068,0.04078564
20130203 14:00,-0.844295813,1.784648532,-2.25684354,4.521809674,0.02603139
