Index,Arrival_Time,Creation_Time,x,y,z
117099,1425047502572,1895265442000,-0.1400608,-0.5662287,9.355942
117100,1425047502582,1895275477000,-0.15382746,-0.57879823,9.372701
117101,1425047502592,1895285345000,-0.1364695,-0.5781997,9.351153
117102,1425047502602,1895295379000,-0.14844051,-0.5602432,9.376292
117103,1425047502612,1895305282000,-0.15083471,-0.5710171,9.380483
117104,1425047502622,1895315405000,-0.1388637,-0.5758055,9.341577
117105,1425047502632,1895325237000,-0.13946225,-0.58538234,9.332
117106,1425047502642,1895335342000,-0.16579847,-0.581791,9.366715
117107,1425047502652,1895345163000,-0.130484,-0.5758055,9.3733
117108,1425047502662,1895355264000,-0.1592144,-0.5793968,9.383475
117109,1425047502672,1895364914000,-0.1448492,-0.57999533,9.313444
117110,1425047502682,1895375240000,-0.15083471,-0.5722142,9.370307
117111,1425047502692,1895384806000,-0.14544775,-0.5746084,9.366715
117112,1425047502702,1895394850000,-0.1436521,-0.587178,9.372103
117113,1425047502712,1895404706000,-0.15861586,-0.5805939,9.362526
117114,1425047502722,1895414746000,-0.14185645,-0.5823896,9.416395
117115,1425047502732,1895424603000,-0.14724341,-0.5710171,9.394249
117116,1425047502745,1895436367000,-0.15203181,-0.5722142,9.371504
117117,1425047502754,1895445550000,-0.1592144,-0.57041854,9.34038
117118,1425047502764,1895455722000,-0.1448492,-0.587178,9.336788
117119,1425047502774,1895465339000,-0.15023616,-0.5883751,9.333197
117120,1425047502784,1895475499000,-0.14185645,-0.581791,9.336189
117121,1425047502793,1895484676000,-0.12928689,-0.57161564,9.361329
117122,1425047502804,1895495469000,-0.12988544,-0.5883751,9.348759
117123,1425047502818,1895504745000,-0.14784196,-0.57640404,9.364322
117124,1425047502845,1895514695000,-0.16400282,-0.5722142,9.370906
117125,1425047502845,1895524539000,-0.15322891,-0.56443304,9.365519
117126,1425047502845,1895534864000,-0.15801731,-0.5566519,9.364322
117127,1425047502851,1895543894000,-0.1592144,-0.581791,9.36911
117128,1425047502861,1895553993000,-0.1328782,-0.5859809,9.340978
117129,1425047502870,1895563694000,-0.14544775,-0.581791,9.357738
117130,1425047502880,1895573731000,-0.12808979,-0.56922144,9.351153
117131,1425047502890,1895583586000,-0.15322891,-0.5638345,9.369708
117132,1425047502900,1895593622000,-0.15442601,-0.5722142,9.355942
117133,1425047502910,1895603474000,-0.15562311,-0.57400984,9.364322
117134,1425047502920,1895613651000,-0.16460137,-0.5758055,9.36492
117135,1425047502930,1895623372000,-0.1604115,-0.57640404,9.360131
117136,1425047502940,1895633410000,-0.16101007,-0.56443304,9.353547
117137,1425047502950,1895643364000,-0.1352724,-0.56802434,9.361927
117138,1425047502960,1895653405000,-0.15023616,-0.56203884,9.363723
117139,1425047502970,1895663256000,-0.15442601,-0.57520694,9.320627
117140,1425047502980,1895673421000,-0.14784196,-0.55365914,9.3343935
117141,1425047502990,1895683147000,-0.16340427,-0.5650316,9.368511
117142,1425047503000,1895693188000,-0.15622166,-0.5626374,9.358934
117143,1425047503010,1895703043000,-0.15143326,-0.57999533,9.342773
117144,1425047503020,1895713080000,-0.13946225,-0.5781997,9.315839
117145,1425047503030,1895722936000,-0.15622166,-0.57161564,9.372701
117146,1425047503040,1895733109000,-0.15741876,-0.5805939,9.371504
117147,1425047503050,1895742839000,-0.1376666,-0.5847838,9.378687
117148,1425047503060,1895752882000,-0.14065935,-0.56443304,9.390657
117149,1425047503070,1895762737000,-0.14664486,-0.57760113,9.403227
117150,1425047503080,1895772772000,-0.14724341,-0.5823896,9.338584
117151,1425047503090,1895782629000,-0.15143326,-0.5746084,9.357139
117152,1425047503100,1895792802000,-0.16220717,-0.56203884,9.374496
117153,1425047503109,1895802525000,-0.1388637,-0.58777654,9.36492
117154,1425047503119,1895812565000,-0.14724341,-0.5793968,9.3583355
117155,1425047503129,1895822417000,-0.1328782,-0.5626374,9.343372
117156,1425047503139,1895832455000,-0.14724341,-0.57281274,9.356541
117157,1425047503149,1895842322000,-0.16160862,-0.5859809,9.364322
117158,1425047503159,1895852497000,-0.16400282,-0.58418524,9.377489
117159,1425047503169,1895862216000,-0.15083471,-0.58657944,9.354745
117160,1425047503179,1895872252000,-0.15442601,-0.56563014,9.36911
117161,1425047503189,1895882108000,-0.14963761,-0.5823896,9.3499565
117162,1425047503199,1895892150000,-0.16819267,-0.57999533,9.378088
117163,1425047503209,1895902004000,-0.14844051,-0.56323594,9.385271
117164,1425047503219,1895912176000,-0.15322891,-0.57760113,9.357738
117165,1425047503229,1895921899000,-0.16340427,-0.57999533,9.381081
117166,1425047503239,1895931938000,-0.16879122,-0.56084174,9.384672
117167,1425047503249,1895941800000,-0.15442601,-0.5943606,9.3421755
117168,1425047503259,1895951842000,-0.15442601,-0.5781997,9.3733
117169,1425047503269,1895961696000,-0.15682021,-0.5722142,9.330803
117170,1425047503279,1895971867000,-0.15622166,-0.5758055,9.370307
117171,1425047503288,1895981587000,-0.15861586,-0.5674258,9.367912
117172,1425047503299,1895991622000,-0.14544775,-0.5482722,9.348161
117173,1425047503308,1896001481000,-0.14305355,-0.56563014,9.363124
117174,1425047503318,1896011520000,-0.1592144,-0.5793968,9.360131
117175,1425047503328,1896021380000,-0.17836803,-0.5758055,9.403826
117176,1425047503338,1896031525000,-0.16340427,-0.57041854,9.362526
117177,1425047503348,1896041284000,-0.15203181,-0.58538234,9.351153
117178,1425047503358,1896051331000,-0.15083471,-0.58298814,9.386468
117179,1425047503368,1896061189000,-0.14065935,-0.56563014,9.337387
117180,1425047503378,1896071218000,-0.15023616,-0.5686229,9.376292
117181,1425047503388,1896081077000,-0.1412579,-0.56922144,9.329007
117182,1425047503398,1896091245000,-0.1388637,-0.5770026,9.380483
117183,1425047503408,1896100974000,-0.15023616,-0.5859809,9.397242
117184,1425047503418,1896111288000,-0.14963761,-0.581791,9.335591
117185,1425047503428,1896120867000,-0.15083471,-0.57041854,9.390059
117186,1425047503438,1896131039000,-0.15203181,-0.5758055,9.403826
117187,1425047503448,1896140813000,-0.1400608,-0.55844754,9.387066
117188,1425047503458,1896151195000,-0.13108255,-0.57760113,9.382876
117189,1425047503468,1896160823000,-0.11971009,-0.5859809,9.369708
117190,1425047503478,1896170817000,-0.1592144,-0.59256494,9.38168
117191,1425047503488,1896180757000,-0.14963761,-0.5895722,9.370307
117192,1425047503498,1896190802000,-0.15502456,-0.58119243,9.352949
117193,1425047503507,1896200499000,-0.15143326,-0.5823896,9.36911
117194,1425047503518,1896210813000,-0.1436521,-0.59017074,9.378088
117195,1425047503527,1896220380000,-0.16101007,-0.5907693,9.332599
117196,1425047503538,1896230777000,-0.15023616,-0.58119243,9.36073
117197,1425047503547,1896240281000,-0.16879122,-0.58418524,9.32781
117198,1425047503557,1896250327000,-0.1412579,-0.5686229,9.354146
117199,1425047503567,1896260246000,-0.14963761,-0.5686229,9.363124
117200,1425047503577,1896270347000,-0.14963761,-0.58119243,9.384073
117201,1425047503587,1896280240000,-0.15682021,-0.5602432,9.354146
117202,1425047503597,1896290241000,-0.1388637,-0.5722142,9.376292
117203,1425047503607,1896299964000,-0.15801731,-0.5835867,9.349358
117204,1425047503617,1896310010000,-0.17178397,-0.5781997,9.369708
117205,1425047503627,1896319858000,-0.15562311,-0.57041854,9.359533
117206,1425047503637,1896330180000,-0.14784196,-0.5835867,9.370906
117207,1425047503647,1896339745000,-0.15861586,-0.57640404,9.393052
117208,1425047503657,1896349791000,-0.16160862,-0.5710171,9.381081
117209,1425047503667,1896359649000,-0.14844051,-0.581791,9.348759
117210,1425047503677,1896369686000,-0.1412579,-0.56982,9.360131
117211,1425047503686,1896379542000,-0.15562311,-0.55365914,9.338584
117212,1425047503697,1896389717000,-0.15682021,-0.5883751,9.338584
117213,1425047503706,1896399445000,-0.16220717,-0.5907693,9.370307
117214,1425047503716,1896409481000,-0.14903906,-0.5770026,9.3583355
117215,1425047503726,1896419336000,-0.14963761,-0.57879823,9.339182
117216,1425047503736,1896429372000,-0.142455,-0.5650316,9.340978
117217,1425047503746,1896439220000,-0.15263036,-0.55725044,9.367314
117218,1425047503756,1896449406000,-0.15442601,-0.55365914,9.3738985
117219,1425047503766,1896459124000,-0.142455,-0.55964464,9.387665
117220,1425047503776,1896469167000,-0.14664486,-0.58418524,9.353547
117221,1425047503786,1896479022000,-0.15622166,-0.5614403,9.341577
117222,1425047503796,1896489066000,-0.14664486,-0.58119243,9.331401
117223,1425047503806,1896498914000,-0.15143326,-0.5614403,9.372103
117224,1425047503816,1896509088000,-0.15442601,-0.56084174,9.380483
117225,1425047503826,1896518814000,-0.14305355,-0.56443304,9.372701
117226,1425047503836,1896528845000,-0.15502456,-0.57760113,9.348759
117227,1425047503846,1896538695000,-0.14185645,-0.58538234,9.357738
117228,1425047503856,1896548749000,-0.15263036,-0.5566519,9.359533
117229,1425047503866,1896558606000,-0.13587095,-0.5823896,9.38168
117230,1425047503876,1896568769000,-0.15562311,-0.5758055,9.387066
117231,1425047503885,1896578501000,-0.16759412,-0.5686229,9.372701
117232,1425047503895,1896588530000,-0.14185645,-0.58897364,9.339781
117233,1425047503905,1896598389000,-0.15023616,-0.5805939,9.372701
117234,1425047503915,1896608423000,-0.14784196,-0.57999533,9.375694
117235,1425047503925,1896618282000,-0.12868834,-0.5650316,9.325416
117236,1425047503935,1896628449000,-0.16460137,-0.58298814,9.329605
117237,1425047503945,1896638172000,-0.15322891,-0.57041854,9.3583355
117238,1425047503955,1896648218000,-0.14963761,-0.5650316,9.355343
117239,1425047503965,1896658075000,-0.16101007,-0.5650316,9.327211
117240,1425047503975,1896668108000,-0.1436521,-0.5793968,9.336788
117241,1425047503985,1896677966000,-0.15442601,-0.57281274,9.357738
117242,1425047503995,1896688147000,-0.17298107,-0.57281274,9.359533
117243,1425047504005,1896697867000,-0.15562311,-0.5626374,9.346964
117244,1425047504015,1896707892000,-0.1316811,-0.5722142,9.341577
117245,1425047504025,1896717760000,-0.15203181,-0.5847838,9.396643
117246,1425047504035,1896727796000,-0.15203181,-0.57161564,9.385869
117247,1425047504045,1896737639000,-0.14425065,-0.57879823,9.391256
117248,1425047504055,1896747823000,-0.15622166,-0.581791,9.385271
117249,1425047504064,1896757550000,-0.15382746,-0.5686229,9.372103
117250,1425047504075,1896767584000,-0.13946225,-0.5626374,9.366715
117251,1425047504084,1896777440000,-0.15203181,-0.5883751,9.376891
117252,1425047504094,1896787479000,-0.15562311,-0.5662287,9.383475
117253,1425047504104,1896797344000,-0.14963761,-0.56922144,9.366715
117254,1425047504114,1896807513000,-0.14784196,-0.5746084,9.384672
117255,1425047504124,1896817226000,-0.13347675,-0.5859809,9.361927
117256,1425047504134,1896827266000,-0.1412579,-0.5746084,9.370906
117257,1425047504144,1896837113000,-0.16340427,-0.5859809,9.363124
117258,1425047504154,1896847167000,-0.142455,-0.57161564,9.3499565
117259,1425047504164,1896857021000,-0.16519992,-0.5770026,9.394848
117260,1425047504174,1896867190000,-0.15442601,-0.5931635,9.378687
117261,1425047504184,1896876916000,-0.1364695,-0.5770026,9.385869
117262,1425047504194,1896886954000,-0.16220717,-0.57281274,9.371504
117263,1425047504204,1896896809000,-0.1412579,-0.5734113,9.3733
117264,1425047504214,1896906851000,-0.1604115,-0.5770026,9.370906
117265,1425047504224,1896916703000,-0.15442601,-0.5734113,9.36911
117266,1425047504234,1896926874000,-0.13826515,-0.5931635,9.392453
117267,1425047504244,1896936575000,-0.13587095,-0.5770026,9.366715
117268,1425047504254,1896946627000,-0.15801731,-0.57161564,9.378687
117269,1425047504263,1896956483000,-0.16220717,-0.5722142,9.359533
117270,1425047504273,1896966515000,-0.16101007,-0.56922144,9.370307
117271,1425047504283,1896976373000,-0.14305355,-0.5674258,9.337985
117272,1425047504294,1896986550000,-0.15143326,-0.55485624,9.378687
117273,1425047504303,1896996258000,-0.15322891,-0.5638345,9.338584
117274,1425047504313,1897006330000,-0.14963761,-0.5686229,9.361927
117275,1425047504323,1897016172000,-0.14844051,-0.56982,9.375694
117276,1425047504333,1897026214000,-0.16400282,-0.5781997,9.408015
117277,1425047504343,1897036357000,-0.15442601,-0.5674258,9.375694
117278,1425047504353,1897046253000,-0.14724341,-0.5758055,9.377489
117279,1425047504363,1897056160000,-0.16160862,-0.5793968,9.365519
117280,1425047504373,1897066011000,-0.14963761,-0.59855044,9.354146
117281,1425047504383,1897075862000,-0.15622166,-0.58777654,9.354146
117282,1425047504393,1897085900000,-0.15861586,-0.55246204,9.364322
117283,1425047504403,1897095785000,-0.1388637,-0.57999533,9.389461
117284,1425047504413,1897106116000,-0.16340427,-0.55964464,9.3738985
117285,1425047504423,1897115794000,-0.14844051,-0.5847838,9.38168
117286,1425047504433,1897125784000,-0.14604631,-0.57400984,9.391854
117287,1425047504442,1897135545000,-0.14724341,-0.5686229,9.394249
117288,1425047504453,1897145720000,-0.14544775,-0.5746084,9.34397
117289,1425047504462,1897155447000,-0.1448492,-0.56323594,9.386468
117290,1425047504473,1897165748000,-0.16101007,-0.57520694,9.3343935
117291,1425047504482,1897175335000,-0.14844051,-0.59256494,9.367912
117292,1425047504492,1897185375000,-0.15562311,-0.56443304,9.38168
117293,1425047504502,1897195229000,-0.14844051,-0.5542577,9.340978
117294,1425047504512,1897205270000,-0.15801731,-0.5686229,9.361329
117295,1425047504522,1897215213000,-0.15083471,-0.5662287,9.370307
117296,1425047504533,1897225678000,-0.1388637,-0.56982,9.411008
117297,1425047504542,1897235167000,-0.13347675,-0.5710171,9.36911
117298,1425047504552,1897245197000,-0.14664486,-0.56922144,9.36492
117299,1425047504562,1897254915000,-0.12150574,-0.5746084,9.349358
117300,1425047504572,1897264948000,-0.16759412,-0.56982,9.361329
117301,1425047504582,1897274811000,-0.15382746,-0.57281274,9.4062195
117302,1425047504592,1897284974000,-0.1604115,-0.56563014,9.368511
117303,1425047504602,1897294697000,-0.14425065,-0.5746084,9.350554
117304,1425047504612,1897304726000,-0.15682021,-0.5907693,9.346365
117305,1425047504622,1897314586000,-0.1448492,-0.5734113,9.371504
117306,1425047504632,1897324627000,-0.14903906,-0.57640404,9.360131
117307,1425047504641,1897334478000,-0.14305355,-0.58777654,9.324219
117308,1425047504652,1897344658000,-0.15622166,-0.5566519,9.352949
117309,1425047504661,1897354380000,-0.12749124,-0.5734113,9.394848
117310,1425047504671,1897364419000,-0.15322891,-0.5823896,9.365519
117311,1425047504681,1897374282000,-0.1316811,-0.5674258,9.3421755
117312,1425047504691,1897384309000,-0.16101007,-0.5590461,9.346365
117313,1425047504701,1897394167000,-0.14724341,-0.5931635,9.35235
117314,1425047504711,1897404337000,-0.15502456,-0.5805939,9.343372
117315,1425047504721,1897414067000,-0.1400608,-0.5710171,9.347562
117316,1425047504731,1897424109000,-0.14664486,-0.57161564,9.395446
117317,1425047504741,1897433969000,-0.14844051,-0.57400984,9.370307
117318,1425047504751,1897444006000,-0.14903906,-0.5734113,9.380483
117319,1425047504761,1897453869000,-0.16220717,-0.56982,9.34397
117320,1425047504771,1897464025000,-0.15861586,-0.57041854,9.337387
117321,1425047504781,1897473746000,-0.15622166,-0.5823896,9.351153
117322,1425047504791,1897483791000,-0.1592144,-0.5710171,9.330204
117323,1425047504801,1897493643000,-0.15203181,-0.57400984,9.352949
117324,1425047504811,1897503685000,-0.15143326,-0.5602432,9.374496
117325,1425047504821,1897513545000,-0.15622166,-0.56563014,9.394249
117326,1425047504831,1897523710000,-0.142455,-0.56563014,9.34397
117327,1425047504841,1897533437000,-0.14604631,-0.5626374,9.377489
117328,1425047504851,1897543496000,-0.15981296,-0.57879823,9.36911
117329,1425047504860,1897553347000,-0.15741876,-0.5590461,9.400833
117330,1425047504870,1897563371000,-0.16160862,-0.5734113,9.38168
117331,1425047504880,1897573222000,-0.14305355,-0.5835867,9.34397
117332,1425047504890,1897583392000,-0.1412579,-0.5626374,9.382876
117333,1425047504900,1897593114000,-0.15382746,-0.587178,9.34397
117334,1425047504910,1897603156000,-0.13467385,-0.57640404,9.361329
117335,1425047504920,1897613011000,-0.13946225,-0.56563014,9.363124
117336,1425047504930,1897623049000,-0.14604631,-0.58298814,9.381081
117337,1425047504940,1897632910000,-0.15442601,-0.5919664,9.391854
117338,1425047504950,1897643081000,-0.1376666,-0.5530606,9.3661175
117339,1425047504960,1897652802000,-0.15502456,-0.56682724,9.359533
117340,1425047504970,1897662835000,-0.14664486,-0.56982,9.409811
117341,1425047504980,1897672698000,-0.15322891,-0.5590461,9.361329
117342,1425047504990,1897682744000,-0.15143326,-0.587178,9.3421755
117343,1425047505000,1897692596000,-0.14425065,-0.57041854,9.391854
117344,1425047505010,1897702759000,-0.14724341,-0.56563014,9.372103
117345,1425047505019,1897712484000,-0.13467385,-0.5770026,9.339781
117346,1425047505029,1897722521000,-0.15263036,-0.57879823,9.348161
117347,1425047505039,1897732383000,-0.15562311,-0.56682724,9.356541
117348,1425047505049,1897742418000,-0.16101007,-0.58897364,9.357139
117349,1425047505059,1897752269000,-0.1328782,-0.60094464,9.34038
117350,1425047505069,1897762442000,-0.14844051,-0.5710171,9.38168
117351,1425047505079,1897772169000,-0.14784196,-0.5770026,9.377489
117352,1425047505089,1897782200000,-0.16699557,-0.56443304,9.384672
117353,1425047505099,1897792049000,-0.1412579,-0.56084174,9.394249
117354,1425047505109,1897802095000,-0.15023616,-0.57999533,9.359533
117355,1425047505119,1897811951000,-0.14425065,-0.5662287,9.391256
117356,1425047505129,1897822126000,-0.15143326,-0.5805939,9.36073
117357,1425047505139,1897831854000,-0.15562311,-0.5626374,9.34038
117358,1425047505149,1897841891000,-0.16101007,-0.5638345,9.348161
117359,1425047505159,1897851785000,-0.15083471,-0.58119243,9.379285
